publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-26T02:49:20Z,Septa setyawan,Bismillah 2024 dukung pak ganjar dan pak mahfud,0
2023-10-26T02:49:19Z,Nur Azizah,Jkowi edan dlu pk gnjr mati2an dukung dia eh skrg dukung Wowo yg dulu mftnah mbabi buta  sedih liatnya . Karma ak. Berlku,0
2023-10-26T02:39:54Z,Monica d,"Pak ganjar Mahfud..berjlnlah bersama dgn doa rakyat dgn meminta restu dr TYME bukan krn restu paman mk,...🤟🤟🤟",0
2023-10-26T02:37:31Z,Hm Tugio,Pasti menang tapi yg terbaik pilih amiin,0
2023-10-26T02:36:38Z,Dody Tumanggar,Piala dunia saja batal???...😀🤣😀,0
2023-10-26T02:32:45Z,Astral Melodi,😂😂 capres tekanan batin,0
2023-10-26T02:32:16Z,Prastiyono Pras,Assalamualaikum warahmatullahi wrwb...<br><br>Insya Allah Kang Mas Ganjar Pranowo dan Bpk Mahfud MD menang satu putaran.<br><br>Lihat saja nanti....<br><br>TKS.....,0
2023-10-26T02:32:05Z,Frezza Ch,Pasti pak semua rakyat bersamamu skrg,0
2023-10-26T02:31:13Z,MMS channel,Gitu dong 🎉,0
2023-10-26T02:31:04Z,Santun,Ya Allah izinkan pak GANJAR PRANOWO &amp; pak MAHFUD MD memimpin Negri ini...‼️<br>Amin 7x ya Robbal Àlamin ‼️<br>🤲🥺🥺,0
2023-10-26T02:30:18Z,Budi Jaya,Ganjar Mahfud tetap yg terbaik utk indonesia,0
2023-10-26T02:29:06Z,Adi Prayitno,Haaa haa huuuu hati gk bisa bohong😮😮😮,0
2023-10-26T02:28:44Z,Sheza Channel,Selalu mengumbar kesombongan.,0
2023-10-26T02:27:35Z,Parabola,Smua para calon yakin menang😂<br>Ga ada dri pada calon yakin kalah,0
2023-10-26T02:27:25Z,Ali Akbar,Yg namanya politik dinasti ya pasti ada permainan lah...😅😅,0
2023-10-26T02:27:20Z,hoax,YAKIN BENER BISA MENANGL EMANG OM SUDAH BERBUAT APA ???,0
2023-10-26T02:26:12Z,Mangasa Sitanggang Channel,Harus Pak Ganjar...,0
2023-10-26T02:26:04Z,Boy Zani,Padahal sudah PD disebut sirambut putih🧓😂😂😂😂,0
2023-10-26T02:25:53Z,Candra Simbara,"Seorang calon president harus percaya diri... jangan berlindung di belakang penguasa ataupun menarik anak penguasa untuk menjadi back up ataupun ban serep nya...<br>Seorang president sejati tidak perlu banyak partai yg mengusungnya... karena semakin banyak partai, semakin banyak kompromi politics dan bagi bagi jatah menteri sehingga bukan lagi di isi oleh orang orang yg professional,  tetapi orang orang titipan partai pengusungnya...",0
2023-10-26T02:22:31Z,camelia azmi,boleh optimis tapi jngan sombong,0
