publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T10:10:55Z,D4y4Ts Bandung,Hebat rupanya sibanteng brutal....dr dlu berkuasa karena brutalnya....😅,0
2023-11-01T10:07:44Z,Ketut Widiada,"Terus pj Gubernur Bali sdh ada koordinasi sama Pengurus PDIP Bali, kalo tdk ada, yaa copot aja pj macam ini percuma",0
2023-11-01T10:07:29Z,Pak Sunartono,Kok gak ngamuk yaa bantengnya diam Aja TUHH,0
2023-11-01T10:04:59Z,Kurniawan,Ini mubahalah hrs,0
2023-11-01T10:04:20Z,Supardi Nganjuk,Cukup satu putaran  GANJAR ..MAHFUD,0
2023-11-01T10:04:19Z,Wayan Sukarja,"Katanya banteng tdk ada cengeng2,cuman bingung siapa mau diseruduk...",0
2023-11-01T10:04:16Z,sahabatciledok,"BANTENG JANGAN DILAWAN,CUEKIN AJA",0
2023-11-01T10:02:20Z,Nawawi Nawawi,bantengnya udah tuwe ye pak mungking dah makai gigi palsu he,0
2023-11-01T10:01:15Z,DR. Agus Maftuh SH,Banteng cuma omong tok,0
2023-11-01T09:58:00Z,Asta,Cieeeehaaa. 2024 tenggelam bantenya😂😂,0
2023-11-01T09:53:54Z,Tomi horor channel,memang kalo ngamuk ngpain ? negara ini kan negara hukum jngn main nyeruduk aja 😅,0
2023-11-01T09:53:00Z,Cerita Sehari,Kalo mas gibran kira2 di copot gk yah anaknya sendiri,0
2023-11-01T09:52:36Z,sania,Tenggelamkan wowo gibrot   masyarakat sdh muak drama mereka,3
2023-11-01T09:47:17Z,Aliang Bewok,"tanduk banteng lg di copot,,malu aahhh di bali lg😅😅😅",0
2023-11-01T09:43:37Z,Artanto,Bikin silau mata.. Bagus dicopot,0
2023-11-01T09:36:57Z,LINGKO CHANNEL,Elit partai GK tau apa2 juga ternyata ya😂😂 soal baliho2 yg di pindahkan itu kan BKN cuma baliho PDIP tapi Semuanya,0
2023-11-01T09:36:18Z,Fina Destia,😅😅🤭🤭😇😇di KADALI 😅😅,0
2023-11-01T09:36:05Z,BENDTLAYER,Omong kosong,0
